"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T06:27:23.1684607Z,0,2019-04-20T06:27:23.1120000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.16162109375,66.0999984741211,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:27:53.3902808Z,0,2019-04-20T06:27:53.3570000Z,"WeatherStation","70E9DA61","851579087DF1DBFB",31.600000381469727,1001.152099609375,67.0999984741211,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:28:23.7146292Z,0,2019-04-20T06:28:23.6150000Z,"WeatherStation","70E9DA61","851579087DF1DBFB",31.600000381469727,1001.173095703125,66.9000015258789,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:28:53.8986536Z,0,2019-04-20T06:28:53.8610000Z,"WeatherStation","70E9DA61","E46D4A3F24F0E82D",31.700000762939453,1001.18212890625,67,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:29:24.1565978Z,0,2019-04-20T06:29:24.1070000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.219970703125,67,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:29:54.3940677Z,0,2019-04-20T06:29:54.3660000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1001.1865234375,66.699996948242188,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:30:24.6496472Z,0,2019-04-20T06:30:24.6140000Z,"WeatherStation","70E9DA61","E46D4A3F24F0E82D",31.700000762939453,1001.2177734375,66.699996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:30:54.9238868Z,0,2019-04-20T06:30:54.8560000Z,"WeatherStation","70E9DA61","164FB48049D8CE23",31.700000762939453,1001.20556640625,67,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:31:25.1803979Z,0,2019-04-20T06:31:25.1180000Z,"WeatherStation","70E9DA61","F8952EF2B9F09006",31.899999618530273,1001.210205078125,67,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:31:55.4172338Z,0,2019-04-20T06:31:55.3620000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.2265625,66.4000015258789,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:32:25.6665063Z,0,2019-04-20T06:32:25.6120000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1001.163818359375,66.699996948242188,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:32:55.8937504Z,0,2019-04-20T06:32:55.8620000Z,"WeatherStation","70E9DA61","E46D4A3F24F0E82D",31.700000762939453,1001.15625,66.699996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:33:26.1943621Z,0,2019-04-20T06:33:26.1090000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.163818359375,66.800003051757813,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:33:56.3907519Z,0,2019-04-20T06:33:56.3510000Z,"WeatherStation","70E9DA61","851579087DF1DBFB",31.600000381469727,1001.12353515625,66.800003051757813,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:34:26.6810419Z,0,2019-04-20T06:34:26.5990000Z,"WeatherStation","70E9DA61","851579087DF1DBFB",31.600000381469727,1001.130859375,67,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:34:56.9165272Z,0,2019-04-20T06:34:56.8520000Z,"WeatherStation","70E9DA61","851579087DF1DBFB",31.600000381469727,1001.130859375,67.199996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:35:27.1423506Z,0,2019-04-20T06:35:27.1000000Z,"WeatherStation","70E9DA61","EEB112D06A1B101C",31.700000762939453,1001.1142578125,67,5.1999998092651367,264,"CWF-MX-001"
